paragraph_id,author,book,topic,text,label
emma_TSocia_P21,austen,emma,Social Status,"‘Indeed, ’tis so early for a man not born to independence. Mr. Martin’s estate lies unrealized—his savings tied up in business, not yet converted to solid wealth. With diligence, he may yet rise, but presently, he remains untouched by prosperity.’",1
emma_TSocia_P22,austen,emma,Social Status,"“I wish you may not get into a scrape, Harriet, whenever he does
marry;—I mean, as to being acquainted with his wife—for though his
sisters, from a superior education, are not to be altogether objected
to, it does not follow that he might marry any body at all fit for you
to notice. The misfortune of your birth ought to make you particularly
careful as to your associates. There can be no doubt of your being a
gentleman’s daughter, and you must support your claim to that station
by every thing within your own power, or there will be plenty of people
who would take pleasure in degrading you.”",0
emma_TSocia_P22,austen,emma,Social Status,"‘Mind you, Harriet, when Mr. Martin weds, choose your acquaintance carefully—for if his sisters, polished by education, are no impediment, his spouse might prove unworthy of your notice. Your station demands vigilance in friendships, lest your birth be held beneath contempt.’",1
emma_TSocia_P23,austen,emma,Social Status,"“Mr. Knightley’s air is so remarkably good that it is not fair to
compare Mr. Martin with _him_. You might not see one in a hundred with
_gentleman_ so plainly written as in Mr. Knightley. But he is not the
only gentleman you have been lately used to. What say you to Mr. Weston
and Mr. Elton? Compare Mr. Martin with either of _them_. Compare their
manner of carrying themselves; of walking; of speaking; of being
silent. You must see the difference.”",0
emma_TSocia_P23,austen,emma,Social Status,"‘Mr. Knightley’s bearing outshines all comparisons. His countenance bespeaks nobility where Mr. Martin shows awkwardness. Yet compare him to Mr. Weston and Mr. Elton—observe their gestures, speech, and silence. The distinction is palpable.’",1
emma_TSocia_P24,austen,emma,Social Status,"“How much his business engrosses him already is very plain from the
circumstance of his forgetting to inquire for the book you recommended.
He was a great deal too full of the market to think of any thing
else—which is just as it should be, for a thriving man. What has he to
do with books? And I have no doubt that he _will_ thrive, and be a very
rich man in time—and his being illiterate and coarse need not disturb
_us_.”",0
emma_TSocia_P24,austen,emma,Social Status,"‘His business engulfs him wholly—evidenced by his forgetting your book! A thriving man need not concern himself with idle reading. His fate, I deem, is bright, and his lack of scholarly refinement matters little to those of our circle.’",1
emma_TSocia_P25,austen,emma,Social Status,"“Well! that is quite surprising, for we have had a vast deal of rain
here. It rained dreadfully hard for half an hour while we were at
breakfast. I wanted them to put off the wedding.”",0
emma_TSocia_P25,austen,emma,Social Status,"‘Indeed, such weather! We had drenched through breakfast. The nuptials might have been postponed that very hour.’",1
emma_TSocia_P26,austen,emma,Social Status,"Her sister, though comparatively but little removed by matrimony, being
settled in London, only sixteen miles off, was much beyond her daily
reach; and many a long October and November evening must be struggled
through at Hartfield, before Christmas brought the next visit from
Isabella and her husband, and their little children, to fill the house,
and give her pleasant society again.",0
emma_TSocia_P26,austen,emma,Social Status,"Her sister, separated by marriage and London’s distance, rarely visited Hartfield. Many long Octobers and Novembers bled slowly until Christmas’s promise of Isabella and her family’s return.",1
emma_TSocia_P27,austen,emma,Social Status,CHAPTER II,0
emma_TSocia_P27,austen,emma,Social Status,CHAPTER II,1
emma_TSocia_P28,austen,emma,Social Status,"Such another small basin of thin gruel as his own was all that he
could, with thorough self-approbation, recommend; though he might
constrain himself, while the ladies were comfortably clearing the nicer
things, to say:",0
emma_TSocia_P28,austen,emma,Social Status,"A moderate broth, thin and plain, was perhaps the sole wholesome fare she could recommend, yet she might grudgingly admit, ‘My dear, a little chicken would be… indulgent to your appetite.’",1
emma_TSocia_P29,austen,emma,Social Status,"Mr. Woodhouse was fond of society in his own way. He liked very much to
have his friends come and see him; and from various united causes, from
his long residence at Hartfield, and his good nature, from his fortune,
his house, and his daughter, he could command the visits of his own
little circle, in a great measure, as he liked. He had not much
intercourse with any families beyond that circle; his horror of late
hours, and large dinner-parties, made him unfit for any acquaintance
but such as would visit him on his own terms. Fortunately for him,
Highbury, including Randalls in the same parish, and Donwell Abbey in
the parish adjoining, the seat of Mr. Knightley, comprehended many
such. Not unfrequently, through Emma’s persuasion, he had some of the
chosen and the best to dine with him: but evening parties were what he
preferred; and, unless he fancied himself at any time unequal to
company, there was scarcely an evening in the week in which Emma could
not make up a card-table for him.",0
emma_TSocia_P29,austen,emma,Social Status,"Mr. Woodhouse prized society in his measured way. His home and wealth drew visitors as magnetically as his kindness did. Long resident in Hartfield, with affection for his family, he entertained a select circle—sometimes persuaded by Emma to include the worthy. Yet his aversion to late hours and grand feasts restricted him to intimate gatherings, which he preferred, and Emma’s cards daily provided such opportunities.",1
emma_TSocia_P30,austen,emma,Social Status,"“Will he, indeed? That will be very bad.”",0
emma_TSocia_P30,austen,emma,Social Status,"‘Indeed, ’tis dreadful!’",1
emma_TSocia_P31,austen,emma,Social Status,"Emma turned away her head, divided between tears and smiles. “It is
impossible that Emma should not miss such a companion,” said Mr.
Knightley. “We should not like her so well as we do, sir, if we could
suppose it; but she knows how much the marriage is to Miss Taylor’s
advantage; she knows how very acceptable it must be, at Miss Taylor’s
time of life, to be settled in a home of her own, and how important to
her to be secure of a comfortable provision, and therefore cannot allow
herself to feel so much pain as pleasure. Every friend of Miss Taylor
must be glad to have her so happily married.”",0
emma_TSocia_P31,austen,emma,Social Status,"Emma’s gaze fell, misted with tears and smiles. ‘No friend of Miss Taylor could wish so well as Knightley, who sees her happiness. She knows the marriage secures her comforts, her independence, and her peace at life’s latter hour. No sorrow so deep, when weighed against such fortune, can hold sway in her heart.’",1
emma_TSocia_P32,austen,emma,Social Status,The next question was—,0
emma_TSocia_P32,austen,emma,Social Status,The next inquiry arose—,1
emma_TSocia_P33,austen,emma,Social Status,"“I promise you to make none for myself, papa; but I must, indeed, for
other people. It is the greatest amusement in the world! And after such
success, you know!—Every body said that Mr. Weston would never marry
again. Oh dear, no! Mr. Weston, who had been a widower so long, and who
seemed so perfectly comfortable without a wife, so constantly occupied
either in his business in town or among his friends here, always
acceptable wherever he went, always cheerful—Mr. Weston need not spend
a single evening in the year alone if he did not like it. Oh no! Mr.
Weston certainly would never marry again. Some people even talked of a
promise to his wife on her deathbed, and others of the son and the
uncle not letting him. All manner of solemn nonsense was talked on the
subject, but I believed none of it.",0
emma_TSocia_P33,austen,emma,Social Status,"‘I promise, Papa, to wed none myself. Yet I must plot for others—it is the world’s greatest amusement! And what fortune awaited Mr. Weston’s second venture? All believed he’d never marry again. Yet…’ (She paused, considering.) ‘Mr. Weston, so content, so courteous everywhere, so merry—all envied him even his solitude! Yet none predicted his rekindled hopes, and none, save I, deemed marriage possible.’",1
emma_TSocia_P34,austen,emma,Social Status,"She was the youngest of the two daughters of a most affectionate,
indulgent father; and had, in consequence of her sister’s marriage,
been mistress of his house from a very early period. Her mother had
died too long ago for her to have more than an indistinct remembrance
of her caresses; and her place had been supplied by an excellent woman
as governess, who had fallen little short of a mother in affection.",0
emma_TSocia_P34,austen,emma,Social Status,"She was the last of two daughters, cherish’d by an indulgent father. Since her sister’s union, she’d governed Hartfield from youth, supplanting her mother’s absence with a governess’s steadfast love.",1
emma_TSocia_P35,austen,emma,Social Status,"“With a great deal of pleasure, sir, at any time,” said Mr. Knightley,
laughing, “and I agree with you entirely, that it will be a much better
thing. Invite him to dinner, Emma, and help him to the best of the fish
and the chicken, but leave him to chuse his own wife. Depend upon it, a
man of six or seven-and-twenty can take care of himself.”",0
emma_TSocia_P35,austen,emma,Social Status,"‘Certainly, Sir,’ laughed Knightley. ‘Invite him to dinner, Emma, and reserve the best fish and fowl for him—but let him choose his own mate. A man of six-and-twenty needs not coddle himself.’",1
emma_TSocia_P36,austen,emma,Social Status,"“But you must have found it very damp and dirty. I wish you may not
catch cold.”",0
emma_TSocia_P36,austen,emma,Social Status,"‘But the journey must have been damp, dirtying your clothes. I dread you caught chill.’",1
emma_TSocia_P37,austen,emma,Social Status,"“Mr. Martin, I suppose, is not a man of information beyond the line of
his own business? He does not read?”",0
emma_TSocia_P37,austen,emma,Social Status,‘Has Mr. Martin shown intellectual curiosity beyond his trade? Does he peruse books?’,1
emma_TSocia_P38,austen,emma,Social Status,"“And you have forgotten one matter of joy to me,” said Emma, “and a
very considerable one—that I made the match myself. I made the match,
you know, four years ago; and to have it take place, and be proved in
the right, when so many people said Mr. Weston would never marry again,
may comfort me for any thing.”",0
emma_TSocia_P38,austen,emma,Social Status,"‘And you’ve overlooked joy most precious to me,’ Emma cried, ‘that I secured this match four years past. When so many declared Mr. Weston would never wed again, I contrived their union. What satisfaction!’",1
emma_TSocia_P39,austen,emma,Social Status,"“Oh yes!—there is a great difference. But Mr. Weston is almost an old
man. Mr. Weston must be between forty and fifty.”",0
emma_TSocia_P39,austen,emma,Social Status,"‘’Tis clear he’s past middle age. Forty or fifty, I’d guess.’",1
emma_TSocia_P40,austen,emma,Social Status,"“How often we shall be going to see them, and they coming to see us!—We
shall be always meeting! _We_ must begin; we must go and pay wedding
visit very soon.”",0
emma_TSocia_P40,austen,emma,Social Status,‘How often we’d stroll to meet them—We must begin shortly! We’ll pay them nuptial visits forthwith.’,1
emma_TSocia_P41,austen,emma,Social Status,"“Certainly, he is not like Mr. Knightley. He has not such a fine air
and way of walking as Mr. Knightley. I see the difference plain enough.
But Mr. Knightley is so very fine a man!”",0
emma_TSocia_P41,austen,emma,Social Status,"‘Indeed, he’s no match for Knightley. His grace and stride are lacking. Yet ‘tis unjust to compare him to a gentleman so plainly noble in bearing.’",1
emma_TSocia_P42,austen,emma,Social Status,"“My dear, how am I to get so far? Randalls is such a distance. I could
not walk half so far.”",0
emma_TSocia_P42,austen,emma,Social Status,"‘Dear, how could I reach Randalls? Such a distance! My legs’d buckle midway.’",1
emma_TSocia_P43,austen,emma,Social Status,"“Which makes his good manners the more valuable. The older a person
grows, Harriet, the more important it is that their manners should not
be bad; the more glaring and disgusting any loudness, or coarseness, or
awkwardness becomes. What is passable in youth is detestable in later
age. Mr. Martin is now awkward and abrupt; what will he be at Mr.
Weston’s time of life?”",0
emma_TSocia_P43,austen,emma,Social Status,"‘Hence his manners gain worth. The older one grows, the more vital decorum! Youth conceals flaws, but maturity exposes all. Mr. Martin’s bluntness suits youth, yet will he endure at sixty?’",1
emma_TSocia_P44,austen,emma,Social Status,"She was a very pretty girl, and her beauty happened to be of a sort
which Emma particularly admired. She was short, plump, and fair, with a
fine bloom, blue eyes, light hair, regular features, and a look of
great sweetness, and, before the end of the evening, Emma was as much
pleased with her manners as her person, and quite determined to
continue the acquaintance.",0
emma_TSocia_P44,austen,emma,Social Status,"She was fair, with a sweetness that gleamed in her roseate hue and bright eyes—a vision Emma instantly adored. Her gentle grace and lively smile left such an impression that Emma resolved on continued acquaintance.",1
emma_TSocia_P45,austen,emma,Social Status,"She was not struck by any thing remarkably clever in Miss Smith’s
conversation, but she found her altogether very engaging—not
inconveniently shy, not unwilling to talk—and yet so far from pushing,
shewing so proper and becoming a deference, seeming so pleasantly
grateful for being admitted to Hartfield, and so artlessly impressed by
the appearance of every thing in so superior a style to what she had
been used to, that she must have good sense, and deserve encouragement.
Encouragement should be given. Those soft blue eyes, and all those
natural graces, should not be wasted on the inferior society of
Highbury and its connexions. The acquaintance she had already formed
were unworthy of her. The friends from whom she had just parted, though
very good sort of people, must be doing her harm. They were a family of
the name of Martin, whom Emma well knew by character, as renting a
large farm of Mr. Knightley, and residing in the parish of Donwell—very
creditably, she believed—she knew Mr. Knightley thought highly of
them—but they must be coarse and unpolished, and very unfit to be the
intimates of a girl who wanted only a little more knowledge and
elegance to be quite perfect. _She_ would notice her; she would improve
her; she would detach her from her bad acquaintance, and introduce her
into good society; she would form her opinions and her manners. It
would be an interesting, and certainly a very kind undertaking; highly
becoming her own situation in life, her leisure, and powers.",0
emma_TSocia_P45,austen,emma,Social Status,"Not a mind of surpassing wit lit Miss Smith’s discourse, yet she was so charmingly modest, so gracious in her deference, so appreciative in her wonder at Hartfield’s splendour—that Emma concluded she possessed keen wit, and must be encouraged. Her beauty and sensibility deserved a loftier sphere than Highbury’s common run. Emma would draw her forth, elevate her tastes, and place her amid society’s elites—her undertaking most becoming!",1
emma_TSocia_P46,austen,emma,Social Status,"She was so busy in admiring those soft blue eyes, in talking and
listening, and forming all these schemes in the in-betweens, that the
evening flew away at a very unusual rate; and the supper-table, which
always closed such parties, and for which she had been used to sit and
watch the due time, was all set out and ready, and moved forwards to
the fire, before she was aware. With an alacrity beyond the common
impulse of a spirit which yet was never indifferent to the credit of
doing every thing well and attentively, with the real good-will of a
mind delighted with its own ideas, did she then do all the honours of
the meal, and help and recommend the minced chicken and scalloped
oysters, with an urgency which she knew would be acceptable to the
early hours and civil scruples of their guests.",0
emma_TSocia_P46,austen,emma,Social Status,"Lost in admiration of Miss Smith’s eyes and charms, Emma’s evening raced swift. When the supper table, long her watchword, arrived, she swept through the feast with such zeal as even her father’s early hour permitted, presenting delicacies with fervour most welcome.",1
emma_TSocia_P47,austen,emma,Social Status,"Mrs. Goddard, and the teachers, and the girls and the affairs of the
school in general, formed naturally a great part of the
conversation—and but for her acquaintance with the Martins of
Abbey-Mill Farm, it must have been the whole. But the Martins occupied
her thoughts a good deal; she had spent two very happy months with
them, and now loved to talk of the pleasures of her visit, and describe
the many comforts and wonders of the place. Emma encouraged her
talkativeness—amused by such a picture of another set of beings, and
enjoying the youthful simplicity which could speak with so much
exultation of Mrs. Martin’s having “_two_ parlours, two very good
parlours, indeed; one of them quite as large as Mrs. Goddard’s
drawing-room; and of her having an upper maid who had lived
five-and-twenty years with her; and of their having eight cows, two of
them Alderneys, and one a little Welch cow, a very pretty little Welch
cow indeed; and of Mrs. Martin’s saying as she was so fond of it, it
should be called _her_ cow; and of their having a very handsome
summer-house in their garden, where some day next year they were all to
drink tea:—a very handsome summer-house, large enough to hold a dozen
people.”",0
emma_TSocia_P47,austen,emma,Social Status,"Hartfield’s school and its matron dictated much discourse—had not the Martins of Abbey-Mill Farm intruded, the topic might have consumed the entire night. Emma, ever eager, encouraged Miss Goddard’s tales of Mrs. Martin’s “two parlours, two great ones!”, her maid of twenty-five years, and their eight cows, including an Alderney and a Welch heifer, adored as her own. The summerhouse planned for summer tea-parties brightened Emma’s thoughts.",1
emma_TSocia_P48,austen,emma,Social Status,“What sort of looking man is Mr. Martin?”,0
emma_TSocia_P48,austen,emma,Social Status,"‘But pray, what is Mr. Martin’s countenance like?’",1
emma_TSocia_P49,austen,emma,Social Status,"Captain Weston was a general favourite; and when the chances of his
military life had introduced him to Miss Churchill, of a great
Yorkshire family, and Miss Churchill fell in love with him, nobody was
surprized, except her brother and his wife, who had never seen him, and
who were full of pride and importance, which the connexion would
offend.",0
emma_TSocia_P49,austen,emma,Social Status,"Captain Weston’s universal popularity was no marvel; his union with Miss Churchill, daughter of Yorkshire nobility, though contrary to her brother’s wishes, drew no surprise—for all knew his amiability and the respect he owed.",1
emma_TSocia_P50,austen,emma,Social Status,"Mrs. Goddard was the mistress of a School—not of a seminary, or an
establishment, or any thing which professed, in long sentences of
refined nonsense, to combine liberal acquirements with elegant
morality, upon new principles and new systems—and where young ladies
for enormous pay might be screwed out of health and into vanity—but a
real, honest, old-fashioned Boarding-school, where a reasonable
quantity of accomplishments were sold at a reasonable price, and where
girls might be sent to be out of the way, and scramble themselves into
a little education, without any danger of coming back prodigies. Mrs.
Goddard’s school was in high repute—and very deservedly; for Highbury
was reckoned a particularly healthy spot: she had an ample house and
garden, gave the children plenty of wholesome food, let them run about
a great deal in the summer, and in winter dressed their chilblains with
her own hands. It was no wonder that a train of twenty young couple now
walked after her to church. She was a plain, motherly kind of woman,
who had worked hard in her youth, and now thought herself entitled to
the occasional holiday of a tea-visit; and having formerly owed much to
Mr. Woodhouse’s kindness, felt his particular claim on her to leave her
neat parlour, hung round with fancy-work, whenever she could, and win
or lose a few sixpences by his fireside.",0
emma_TSocia_P50,austen,emma,Social Status,"Mrs. Goddard managed a school—not a pretentious seminary, but a honest, venerable boarding house where girls earned meagre accomplishments at modest cost, escaping the perils of fancy and pride. Her venue, famed for health, offered wholesome fare, liberty in summer, and home-based cures for chilblains. Such repute drew ten young couples to her door daily. A motherly soul, unpretentious yet beloved, she owed debts of gratitude to Mr. Woodhouse, whose kindness to her youth had earned her frequent visits to his parlour, where she’d win or lose a shilling by his fireside.",1
emma_TFemal_P1,austen,emma,Female Independence,"She was the youngest of the two daughters of a most affectionate,
indulgent father; and had, in consequence of her sister’s marriage,
been mistress of his house from a very early period. Her mother had
died too long ago for her to have more than an indistinct remembrance
of her caresses; and her place had been supplied by an excellent woman
as governess, who had fallen little short of a mother in affection.",0
emma_TFemal_P1,austen,emma,Female Independence,"She was the youngest of the two daughters of an indulgent, affectionate father; and, by the very early marriage of her elder sister, she had successively become the mistress of his house. Her mother, long deceased, left her only a dim recollection of tender caresses, which the place of a mother supplied by an excellent governess, whose affection approached that of a parent.",1
emma_TFemal_P2,austen,emma,Female Independence,"The event had every promise of happiness for her friend. Mr. Weston was
a man of unexceptionable character, easy fortune, suitable age, and
pleasant manners; and there was some satisfaction in considering with
what self-denying, generous friendship she had always wished and
promoted the match; but it was a black morning’s work for her. The want
of Miss Taylor would be felt every hour of every day. She recalled her
past kindness—the kindness, the affection of sixteen years—how she had
taught and how she had played with her from five years old—how she had
devoted all her powers to attach and amuse her in health—and how nursed
her through the various illnesses of childhood. A large debt of
gratitude was owing here; but the intercourse of the last seven years,
the equal footing and perfect unreserve which had soon followed
Isabella’s marriage, on their being left to each other, was yet a
dearer, tenderer recollection. She had been a friend and companion such
as few possessed: intelligent, well-informed, useful, gentle, knowing
all the ways of the family, interested in all its concerns, and
peculiarly interested in herself, in every pleasure, every scheme of
hers—one to whom she could speak every thought as it arose, and who had
such an affection for her as could never find fault.",0
emma_TFemal_P2,austen,emma,Female Independence,"The event held out every promise of felicity to her friend. Mr. Weston, a man of unimpeachable character, ample fortune, fitting age, and agreeable manners, seemed the very embodiment of what she had long desired and cultivated. Yet the prospect proved a somber morning for her, for the absence of Miss Taylor would be felt at every hour of the day. She called to mind the kindness of sixteen years—the affection, the careful instruction, the diversions of childhood—how Miss Taylor had devoted herself to the little girl’s health and comfort, and had nursed her through the various ailments of infancy. A deep debt of gratitude was owed, but the friendship of the preceding seven years, the easy intimacy and perfect unreserve that followed after Isabella’s marriage, was still the dearer and more tender recollection. Miss Taylor had been a companion such as few ever possess: sensible, well‑informed, useful, gentle, intimately acquainted with every domestic concern, and especially devoted to her own pleasures and schemes—one to whom she might pour forth every thought as it arose, and whose affection for her was incapable of finding fault.",1
emma_TFemal_P3,austen,emma,Female Independence,"“I promise you to make none for myself, papa; but I must, indeed, for
other people. It is the greatest amusement in the world! And after such
success, you know!—Every body said that Mr. Weston would never marry
again. Oh dear, no! Mr. Weston, who had been a widower so long, and who
seemed so perfectly comfortable without a wife, so constantly occupied
either in his business in town or among his friends here, always
acceptable wherever he went, always cheerful—Mr. Weston need not spend
a single evening in the year alone if he did not like it. Oh no! Mr.
Weston certainly would never marry again. Some people even talked of a
promise to his wife on her deathbed, and others of the son and the
uncle not letting him. All manner of solemn nonsense was talked on the
subject, but I believed none of it.",0
emma_TFemal_P3,austen,emma,Female Independence,"“I pledge you, sir, to make no match for myself,” she said, “but I must for others. It is the most delightful amusement in the world! And after such success—my dear papa—every body declared that Mr. Weston would never marry again. Oh dear, no! Mr. Weston, who had long been a widower, and who seemed perfectly content without a wife, who was always occupied either in his business or among his friends, always agreeable wherever he went, always cheerful—Mr. Weston need never spend a single evening alone if he chose otherwise. No! Mr. Weston will certainly never marry again. Some talk of a promise made to his late wife, others of the son and uncle refusing him; all sorts of solemn nonsense is spoken, but I believe none of it.”",1
emma_TFemal_P4,austen,emma,Female Independence,"“Only one more, papa; only for Mr. Elton. Poor Mr. Elton! You like Mr.
Elton, papa,—I must look about for a wife for him. There is nobody in
Highbury who deserves him—and he has been here a whole year, and has
fitted up his house so comfortably, that it would be a shame to have
him single any longer—and I thought when he was joining their hands
to-day, he looked so very much as if he would like to have the same
kind office done for him! I think very well of Mr. Elton, and this is
the only way I have of doing him a service.”",0
emma_TFemal_P4,austen,emma,Female Independence,"“Only one more, sir,” she added, “only for Mr. Elton. Poor Mr. Elton! You like Mr. Elton, sir,—I must look about for a wife for him. There is no one in Highbury who deserves him—and he has been here a whole year, and has fitted up his house so comfortably, that it would be a pity to let him remain single any longer—and I thought when he was joining their hands today he looked so very much as if he would like to have the same kind office done for him! I think very highly of Mr. Elton, and this is the only way I have of doing him a service.”",1
emma_TFemal_P5,austen,emma,Female Independence,"Miss Churchill, however, being of age, and with the full command of her
fortune—though her fortune bore no proportion to the family-estate—was
not to be dissuaded from the marriage, and it took place, to the
infinite mortification of Mr. and Mrs. Churchill, who threw her off
with due decorum. It was an unsuitable connexion, and did not produce
much happiness. Mrs. Weston ought to have found more in it, for she had
a husband whose warm heart and sweet temper made him think every thing
due to her in return for the great goodness of being in love with him;
but though she had one sort of spirit, she had not the best. She had
resolution enough to pursue her own will in spite of her brother, but
not enough to refrain from unreasonable regrets at that brother’s
unreasonable anger, nor from missing the luxuries of her former home.
They lived beyond their income, but still it was nothing in comparison
of Enscombe: she did not cease to love her husband, but she wanted at
once to be the wife of Captain Weston, and Miss Churchill of Enscombe.",0
emma_TFemal_P5,austen,emma,Female Independence,"Miss Churchill, being of age and in full command of her fortune—though that fortune bore no proportion to the family estate—was not to be dissuaded from marrying, and the marriage took place to the infinite mortification of Mr. and Mrs. Churchill, who cast her off with due decorum. It was an unsuitable connection and produced little happiness. Mrs. Weston ought to have found more in it, for she had a husband whose warm heart and sweet temper made him think of everything due to her in return for the singular goodness of loving him; yet, though she possessed a certain spirit, she lacked the best. She possessed resolution enough to pursue her own will in spite of her brother, but not enough to refrain from unreasonable regrets at his unreasonable anger, nor from missing the luxuries of her former home. They lived beyond their means, yet it was nothing compared with Enscombe: she never ceased to love her husband, but she longed instantly to be the wife of Captain Weston, and Miss Churchill of Enscombe.",1
emma_TFemal_P6,austen,emma,Female Independence,"It was now some time since Miss Taylor had begun to influence his
schemes; but as it was not the tyrannic influence of youth on youth, it
had not shaken his determination of never settling till he could
purchase Randalls, and the sale of Randalls was long looked forward to;
but he had gone steadily on, with these objects in view, till they were
accomplished. He had made his fortune, bought his house, and obtained
his wife; and was beginning a new period of existence, with every
probability of greater happiness than in any yet passed through. He had
never been an unhappy man; his own temper had secured him from that,
even in his first marriage; but his second must shew him how delightful
a well-judging and truly amiable woman could be, and must give him the
pleasantest proof of its being a great deal better to choose than to be
chosen, to excite gratitude than to feel it.",0
emma_TFemal_P6,austen,emma,Female Independence,"It was now some time since Miss Taylor had begun to influence his schemes; however, it was not the tyrannical influence of youth over youth that had shaken his resolution to settle only when he could purchase Randalls, and the sale of Randalls was long looked forward to; yet he advanced steadily toward that object until it was accomplished. He had made his fortune, bought his house, obtained his wife, and was beginning a new period of existence, with every probability of greater happiness than any that had hitherto passed. He had never been an unhappy man; his temper had secured him from such a fate even in his first marriage, but his second marriage would demonstrate how delightful a well‑judging, truly amiable woman could be, and would afford him the pleasantest proof that it is better to choose than to be chosen, to excite gratitude than to feel it.",1
emma_TFemal_P7,austen,emma,Female Independence,"He had only himself to please in his choice: his fortune was his own;
for as to Frank, it was more than being tacitly brought up as his
uncle’s heir, it had become so avowed an adoption as to have him assume
the name of Churchill on coming of age. It was most unlikely,
therefore, that he should ever want his father’s assistance. His father
had no apprehension of it. The aunt was a capricious woman, and
governed her husband entirely; but it was not in Mr. Weston’s nature to
imagine that any caprice could be strong enough to affect one so dear,
and, as he believed, so deservedly dear. He saw his son every year in
London, and was proud of him; and his fond report of him as a very fine
young man had made Highbury feel a sort of pride in him too. He was
looked on as sufficiently belonging to the place to make his merits and
prospects a kind of common concern.",0
emma_TFemal_P7,austen,emma,Female Independence,"He had only himself to please in his choice: his fortune was his own; for, as to Frank, it was more than being tacitly brought up as his uncle’s heir—it had become an avowed adoption, whereby he was to assume the name of Churchill on coming of age. It was therefore most unlikely that he would ever seek his father’s assistance. His father had no apprehension of it. The aunt was a capricious woman, and governed her husband entirely; yet it was not in Mr. Weston’s nature to imagine that any caprice could be strong enough to affect one so dear, and, as he believed, so deservedly dear. He saw his son each year in London, and was proud of him; and his favorable report of him as a very fine young man had made Highbury feel a sort of pride in him too. He was regarded as sufficiently belonging to the place to make his merits and prospects a common concern.",1
emma_TFemal_P8,austen,emma,Female Independence,"She knew that at times she must be missed; and could not think, without
pain, of Emma’s losing a single pleasure, or suffering an hour’s ennui,
from the want of her companionableness: but dear Emma was of no feeble
character; she was more equal to her situation than most girls would
have been, and had sense, and energy, and spirits that might be hoped
would bear her well and happily through its little difficulties and
privations. And then there was such comfort in the very easy distance
of Randalls from Hartfield, so convenient for even solitary female
walking, and in Mr. Weston’s disposition and circumstances, which would
make the approaching season no hindrance to their spending half the
evenings in the week together.",0
emma_TFemal_P8,austen,emma,Female Independence,"She knew that, at times, she must be missed; and she could not think, without pain, of Emma losing a single pleasure, or suffering an hour’s ennui, for want of her companionable presence. Yet dear Emma was no feeble creature; she was more equal to her situation than most girls would have been, and possessed sense, energy, and spirits that might be hoped would carry her well and happily through its little difficulties and privations. Moreover, the very easy distance of Randalls from Hartfield afforded convenient walks for a solitary female, and Mr. Weston’s disposition and circumstances would make the approaching season no hindrance to his spending half the evenings of the week together.",1
emma_TFemal_P9,austen,emma,Female Independence,"Mr. Woodhouse was fond of society in his own way. He liked very much to
have his friends come and see him; and from various united causes, from
his long residence at Hartfield, and his good nature, from his fortune,
his house, and his daughter, he could command the visits of his own
little circle, in a great measure, as he liked. He had not much
intercourse with any families beyond that circle; his horror of late
hours, and large dinner-parties, made him unfit for any acquaintance
but such as would visit him on his own terms. Fortunately for him,
Highbury, including Randalls in the same parish, and Donwell Abbey in
the parish adjoining, the seat of Mr. Knightley, comprehended many
such. Not unfrequently, through Emma’s persuasion, he had some of the
chosen and the best to dine with him: but evening parties were what he
preferred; and, unless he fancied himself at any time unequal to
company, there was scarcely an evening in the week in which Emma could
not make up a card-table for him.",0
emma_TFemal_P9,austen,emma,Female Independence,"Mr. Woodhouse was fond of society in his own way. He much enjoyed the arrival of his friends, and, by a variety of circumstances—his long residence at Hartfield, his good nature, his fortune, his house, and his daughter—he could, in a great measure, command the visits of his own little circle as he liked. He had little intercourse with families beyond that circle; his horror of late hours and large dinner‑parties rendered him unfit for any acquaintanceship but such as would visit him on his own terms. Fortunately for him, Highbury, encompassing Randalls in the same parish and Donwell Abbey in the adjoining one, the seat of Mr. Knightley, comprised many such acquaintances. Not unfrequently, through Emma’s persuasion, some of the best and most chosen families dined with him; but evening parties were what he preferred, and unless he fancied himself unequal to company, there was scarcely an evening in the week in which Emma could not form a card‑table for him.",1
emma_TFemal_P10,austen,emma,Female Independence,"Real, long-standing regard brought the Westons and Mr. Knightley; and
by Mr. Elton, a young man living alone without liking it, the privilege
of exchanging any vacant evening of his own blank solitude for the
elegancies and society of Mr. Woodhouse’s drawing-room, and the smiles
of his lovely daughter, was in no danger of being thrown away.",0
emma_TFemal_P10,austen,emma,Female Independence,"Real, long‑standing regard brought the Westons and Mr. Knightley together; and, by Mr. Elton, a young man living alone without liking it, the privilege of exchanging any vacant evening of his own blank solitude for the elegancies and society of Mr. Woodhouse’s drawing‑room, and the smiles of his lovely daughter, was in no danger of being thrown away.",1
